CODE,MATERIAL_TYPE,NAME,INV_NAME,UNIT_CODE,ADD_SPEC,BHN_SPEC,GROUP_CODE,MAT_CATCODE,MATERIAL_SUBTYPE,DRG_NO,DRG_LOCATION,REF_PARTCODE,CUST_PARTCODE,LOC_CODE,PURH_GLACNO,PURH_SUB_GLACNO,SALE_GLACNO,SALE_SUB_GLACNO,SUPP_SUB_GLACNO,IS_EXCISABLE,EXCISE_TYPE,ABC_TYPE,IS_STKLEVELMAINTAIN,MIN_QTY,MAX_QTY,REORDER_QTY,MINORDER_QTY,PATBOX_WT,RR_WT,CASTING_WT,FINISH_WT,IS_BRANDED,TEST_CODE,COSTCENTER_CODE,CHAPTER_CODE,CHAPTER_NO,OLD_CODE,SALE_AS,REF_CODE,SCRAP_CODE,PART_SIZE,PURT_GLACNO,PURT_SUB_GLACNO,SART_GLACNO,SART_SUB_GLACNO,DRG_REVDATE,RATE,IS_GRNRECONSILATION,MAT_OWNER,CAST_GRADE,SPECIF_NO,CAST_SUB_GRADE,SUB_GRADE_SPEC,DRG_REV_NO,PURCHASE_UNIT,CONVERSION_QTY,MAT_DESPTYPE,MAT_PRODTYPE,IS_WTINPUTINSALES,MOULD_STANDWT,SPECIF_REVISION_NO,SPECIF_REVISION_DATE,TAX_CODE,PERHOUR_RATE,PATTERN_TYPE,CAVITY_NOS,MPLATE_LENGTH,MPLATE_WIDTH,LEAD_DAYS,TOLERANCE,PER_HOUR,IS_FLAG,SYSADD_DATETIME,SYSADD_LOGIN,SYSCHNG_DATETIME,SYSCHNG_LOGIN,STATUS_CODE,SYS_DATE,USER_NAME,DBK_CODE,GST_RATECATEGORY,MAT_WEIGHT,BOX_PER,MAT_RATE,BARCODE_NO,CASTING_RATE,MACHINE_RATE
1010300006,103,SCRAP C.I.,NULL,"KGS  ",NULL,NULL,1010249,NULL,0," ",NULL," ",NULL,101001,101000402,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010074,72041000,NULL,NULL,NULL,1010300007,NULL,101000402,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015021717:26:11,ADMIN,2017081815:28:44,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300007,103,SCRAP C.I.BOARING,NULL,"KGS  ",NULL,NULL,1010249,NULL,0," ",NULL," ",NULL,101001,101000402,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010030,72021100,NULL,NULL,NULL,1010300007,NULL,101000402,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101022,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015021717:26:11,ADMIN,2017072314:30:31,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300009,103,SCRAP M.S.,NULL,"KGS  ",NULL,NULL,1010249,NULL,0," ",NULL," ",NULL,101001,101000402,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010036,72042190,NULL,NULL,NULL,1010300009,NULL,101000402,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015021717:26:11,ADMIN,2017072314:32:11,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300010,103,SCRAP S.G.I.BOARING,NULL,"KGS  ",NULL,NULL,1010249,NULL,0," ",NULL," ",NULL,101001,101000402,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010036,72042190,NULL,NULL,NULL,1010300010,NULL,101000402,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015021717:26:11,ADMIN,2017072314:30:53,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300012,104,STEEL SHOTS WIRE CUT,NULL,"KGS  ",NULL,NULL,1010256,NULL,0," ",NULL," ",NULL,101001,101000601,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010142,72230099,NULL,NULL,NULL,1013100001,NULL,101000601,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,72.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017071215:14:49,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300013,104,ACCIDIC RAMING MASS-NOT IN USE,NULL,"KGS  ",NULL,NULL,1010206,NULL,0," ",NULL," ",NULL,101001,101000195,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010029,69022090,NULL,NULL,NULL,1013100001,NULL,101000195,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,75.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017042715:37:48,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300015,104,BORIC ACID,NULL,"KGS  ",NULL,NULL,1010206,NULL,0," ",NULL," ",NULL,101001,101000195,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010139,38243000,NULL,NULL,NULL,1013100001,NULL,101000195,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,77.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017071210:20:46,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300021,104,CEMENT WHITED K,NULL,"KGS  ",NULL,NULL,1010206,NULL,0," ",NULL," ",NULL,101001,101000195,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010021,38160000,NULL,NULL,NULL,1013100001,NULL,101000195,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,83.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017072111:06:44,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300022,104,FIRE BRIKS,NULL,"NOS  ",NULL,NULL,1010206,NULL,0," ",NULL," ",NULL,101001,101000195,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010129,69021010,NULL,NULL,NULL,1013100001,NULL,101000195,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,84.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017072214:36:05,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300024,104,FOMER 600 KGS,NULL,"NOS  ",NULL,NULL,1010206,NULL,0," ",NULL," ",NULL,101001,101000195,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000195,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,86.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061017:58:08,"SANTOSH ",0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300025,104,FORMER 1500.KGS,NULL,"NOS  ",NULL,NULL,1010206,NULL,0," ",NULL," ",NULL,101001,101000195,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000195,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,87.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061017:58:23,"SANTOSH ",0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300027,104,FORMER 750.KGS,NULL,"NOS  ",NULL,NULL,1010206,NULL,0," ",NULL," ",NULL,101001,101000195,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000195,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,89.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061017:59:58,"SANTOSH ",0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300028,104,FORMER SHEET,NULL,"KGS  ",NULL,NULL,1010206,NULL,0," ",NULL," ",NULL,101001,101000195,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000195,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,90.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061018:00:26,"SANTOSH ",0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300029,104,M.S.PLATE,NULL,"KGS  ",NULL,NULL,1010253,NULL,0," ",NULL," ",NULL,101001,101000345,NULL,101000397,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010098,73063090,NULL,NULL,NULL,1013100001,NULL,101000345,NULL,101000397,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101009,94.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017062812:56:15,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300030,104,CYLENDER 10.Q.,NULL,"NOS  ",NULL,NULL,1010214,NULL,0," ",NULL," ",NULL,101001,101000196,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000196,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,95.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061017:08:06,"SANTOSH ",0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300031,104,CYLENDER LPG 19 KG,NULL,"NOS  ",NULL,NULL,1010214,NULL,0," ",NULL," ",NULL,101001,101000196,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010010,27111900,NULL,NULL,NULL,1013100001,NULL,101000196,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,96.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061017:12:30,"SANTOSH ",0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300033,104,CYLENDER O2 7.5 Q.M.,NULL,"NOS  ",NULL,NULL,1010214,NULL,0," ",NULL," ",NULL,101001,101000196,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010012,28044090,NULL,NULL,NULL,1013100001,NULL,101000196,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,98.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017071215:14:37,DSOUZA,0,2018120711:23:29,BWAYS,NULL,105,0.000,0,0.00,NULL,0.00,0.00
1010300034,104,CYLENDER O2 7 Q.M.,NULL,"NOS  ",NULL,NULL,1010214,NULL,0," ",NULL," ",NULL,101001,101000196,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010012,28044090,NULL,NULL,NULL,1013100001,NULL,101000196,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,99.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017071215:14:29,DSOUZA,0,2018120711:23:29,BWAYS,NULL,105,0.000,0,0.00,NULL,0.00,0.00
1010300035,104,CYLENDER O2  DURA -NOT IN USE,NULL,"NOS  ",NULL,NULL,1010214,NULL,0," ",NULL," ",NULL,101001,101000196,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000196,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,100.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017041515:28:58,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300036,104,CYLENDER O2 MEDICAL 7.5 Q.M.,NULL,"NOS  ",NULL,NULL,1010214,NULL,0," ",NULL," ",NULL,101001,101000196,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000196,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,101.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061017:18:53,"SANTOSH ",0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300038,104,CYLENDER L.P.G.33.KGS,NULL,"NOS  ",NULL,NULL,1010211,NULL,0," ",NULL," ",NULL,101001,101000198,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010010,27111900,NULL,NULL,NULL,1013100001,NULL,101000198,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101001,112.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2016111609:48:36,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300040,104,DIESEL,NULL,"LTR  ",NULL,NULL,1010211,NULL,0," ",NULL,NULL,NULL,101001,101000198,NULL,101000341,NULL,NULL,0,0,1,1,50.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010145,"27101940 ",NULL,NULL,NULL,1013100001,NULL,101000198,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"LTR  ",1.000,0,0,0,0.000,0," ",101001,114.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017071318:02:14,ADMIN,0,2018120711:23:29,BWAYS,NULL,103,0.000,0,0.00,NULL,0.00,0.00
1010300041,104,ALLUMINIUM,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,886.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070712:18:53,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300042,104,CALCIUM CARBIDE,NULL,"KGS  ",NULL,NULL,1010251,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,887.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061015:48:50,"SANTOSH ",0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300043,104,CERAWOOL FIBERS BLANKET,NULL,"NOS  ",NULL,NULL,1010211,NULL,0," ",NULL," ",NULL,101001,101000198,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010075,68061000,NULL,NULL,NULL,1013100001,NULL,101000198,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",101009,889.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2016081212:02:13,MIS,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300045,104,CHROME H.C.,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010084,72024100,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,891.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070712:18:46,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300046,104,CHROME L.C.,NULL,"KGS  ",NULL,NULL,1010251,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010033,72024900,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,892.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061416:30:04,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300048,104,FERRO INNOCULANT BARIUM BASE,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010032,72022100,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,895.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070712:18:39,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300049,104,FERRO MOLLY,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010030,72021100,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101009,896.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017072910:54:51,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300050,104,FERRO SILICON,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010032,72022100,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101009,897.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070712:18:16,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300051,104,FERRO SILICON CALSIUM SILISIDE,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL,NULL,NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010032,72022100,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,898.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070712:18:09,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300052,104,FERRO SILICON INNOCULANT ISW,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL,NULL,NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010000,000000,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,899.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070712:18:03,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300053,104,FERRO SILICON INNOCULANT STR,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL,NULL,NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010032,72022100,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,900.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070712:17:49,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300054,104,FERRO SILICON MAGNESIUM,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010035,72029922,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101009,901.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070712:17:56,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300055,104,FERRO VANADIUM,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010034,72027000,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,902.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070712:17:41,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300060,104,GRAPHITE GRANUAL,NULL,"KGS  ",NULL,NULL,1010251,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010011,27131200,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,907.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2015061417:42:46,SANTOSH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300061,104,FERRO INNOCULANT RESEED (0.2 MM TO 0.7 MM),NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL,NULL,NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,2,NULL,1010030,72021100,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101001,908.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017072215:00:08,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010300062,104,MANGANESE H.C.,NULL,"KGS  ",NULL,NULL,1010250,NULL,0," ",NULL," ",NULL,101001,101000199,NULL,101000341,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010030,72021100,NULL,NULL,NULL,1013100001,NULL,101000199,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"KGS  ",1.000,0,0,0,0.000,0," ",101009,909.00,NULL,NULL,0.00,0.00,0,0.00,0,0,2015021717:32:55,ADMIN,2017070918:00:25,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
